"source_id"	"author"	"title"	"pub_place"	"publisher"	"pub_date"	"gender"	"gender_guess"	"ethnicity"	"occupation"	"occupation_free"	"state_born"	"state_main"	"state_died"	"born"	"died"	"words"
"Wright2-1566"	"Locke, David Ross"	"Divers views, opinions, and prophecies of yoors trooly Petroleum V. Nasby"	"Cincinnati"	"R. W. Carroll"	1866	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NY"	"OH"	"OH"	1833	1888	72658
"Wright2-1567"	"Locke, David Ross"	"Eastern fruit on western dishes ; The morals of Abou Ben Adhem"	"Boston"	"Lee & Shepard"	1875	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NY"	"OH"	"OH"	1833	1888	50870
"Wright2-1568"	"Locke, David Ross"	"Ekkoes from Kentucky"	"New York"	"Lee and Shepard"	1868	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NY"	"OH"	"OH"	1833	1888	62149
"Wright2-1568A"	"Locke, David Ross"	"Inflation at the cross roads"	"New York"	"American News Co."	1875	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NY"	"OH"	"OH"	1833	1888	8733
"Wright2-1569"	"Locke, David Ross"	"Nasby on inflation"	"Philadelphia"	"Barclay"	1875	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NY"	"OH"	"OH"	1833	1888	11712
"Wright2-1570"	"Locke, David Ross"	"The Nasby papers"	"Indianapolis"	"C.O. Perrine & Co."	1864	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NY"	"OH"	"OH"	1833	1888	20828
"Wright2-1572"	"Locke, David Ross"	"\"Swingin round the cirkle.\""	"Boston"	"Lee & Shepard"	1867	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NY"	"OH"	"OH"	1833	1888	55973
"Wright2-1618"	"MacGregor, Annie L."	"The professor's wife, or, It might have been"	"Philadelphia"	"Lippincott"	1870	"F"	1									82976
"Wright2-1619"	"C. L. M."	"Ebon and gold"	"London"	"S. Low, Son & Co."	1874	"F"	0									65095
"Wright2-1620"	"McIntosh, Maria J."	"Evenings at Donaldson Manor, or, The Christmas guest"	"New York"	"Appleton"	1851	"F"	0	"Native"	"Writer"	"Writer"	"GA"	"NY"	"NJ"	1803	1878	81817
"Wright2-1621v1"	"McIntosh, Maria J."	"The lofty and the lowly, or, Good in all and none all-good, vol. 1"	"New York"	"Appleton"	1853	"F"	0	"Native"	"Writer"	"Writer"	"GA"	"NY"	"NJ"	1803	1878	90796
"Wright2-1621v2"	"McIntosh, Maria J."	"The lofty and the lowly, or, Good in all and none all-good, vol. 2"	"New York"	"Appleton"	1853	"F"	0	"Native"	"Writer"	"Writer"	"GA"	"NY"	"NJ"	1803	1878	102643
"Wright2-1624"	"M'Keehan, Hattia."	"Liberty or death, or, Heaven's infraction of the Fugitive slave law"	"Cincinnati"	"Author"	1858	"F"	1									22414
"Wright2-1625"	"M'Keehan, Hattia."	"The life and trials of a Hoosier girl"	"New York"	"The Authoress"	1860	"F"	1									33245
"Wright2-1628"	"McKeever, Harriet B."	"The house on the heights"	"Philadelphia"	"H. N. McKinney"	1873	"F"	0	"White"	"Education"	"Teacher"	"PA"	"PA"	"PA"	1807	1886	82219
"Wright2-1629"	"McKeever, Harriet B."	"Maude and Miriam, or, The fair Crusader"	"New York"	"Hurst"	1871	"F"	0	"White"	"Education"	"Teacher"	"PA"	"PA"	"PA"	1807	1886	79997
"Wright2-1630"	"McKeever, Harriet B."	"Silver threads"	"Philadelphia"	"Claxton, Remsen & Haffelfinger"	1868	"F"	0	"White"	"Education"	"Teacher"	"PA"	"PA"	"PA"	1807	1886	74679
"Wright2-1631"	"McKeever, Harriet B."	"Twice crowned"	"Philadelphia"	"Claxton, Remsen & Haffelfinger"	1873	"F"	0	"White"	"Education"	"Teacher"	"PA"	"PA"	"PA"	1807	1886	80613
"Wright2-1632"	"McKeever, Harriet B."	"Westbrook parsonage"	"Philadelphia"	"Claxton, Remsen & Haffelfinger"	1870	"F"	0	"White"	"Education"	"Teacher"	"PA"	"PA"	"PA"	1807	1886	78835
"Wright2-1633"	"McKeever, Harriet B."	"Woodcliff"	"Philadelphia"	"Lindsay & Blakiston"	1865	"F"	0	"White"	"Education"	"Teacher"	"PA"	"PA"	"PA"	1807	1886	137820
"Wright2-1634"	"Shelton-MacKenzie, Adelheid."	"Aureola, or, The black sheep"	"Philadelphia"	"Claxton, Remsen & Haffelfinger"	1871	"F"	1									48724
"Wright2-1635"	"Shelton-MacKenzie, Adelheid."	"Married against reason"	"Boston"	"Loring"	1869	"F"	1									32554
"Wright2-1636"	"Mackenzie, R. Shelton"	"Bits of blarney"	"New York"	"Redfield"	1854	"M"	0	"White"			"Ireland"			1809	1880	96122
"Wright2-1637"	"Mackenzie, R. Shelton"	"Tressilian and his friends"	"Philadelphia"	"Lippincott"	1859	"M"	0	"White"			"Ireland"			1809	1880	108896
"Wright2-1638"	"McKnight, Charles"	"Old Fort Duquesne, or, Captain Jack, the scout"	"Pittsburgh"	"Peoples Monthly Publishing Co."	1873	"M"	0	"White"				"PA"	"PA"	1826	1881	148912
"Wright2-1638A"	"McClain, Mary W."	"Daisy Ward's work"	"Boston"	"Loring"	1871	"F"	1									61146
"Wright2-1639"	"McClain, Mary W."	"Lifting the veil"	"New York"	"Scribner"	1870	"F"	1									50186
"Wright2-1641"	"McLeod, Georgie A. Hulse"	"Sea drifts"	"New York"	"R. Charter"	1864	"M"	1							1835	1890	36854
"Wright2-1645"	"MacLeod, Xavier Donald"	"Our Lady of Litanies"	"Cincinnati"	"J. Walsh"	1869	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"		"MO"		1821	1865	42257
"Wright2-1646"	"MacLeod, Xavier Donald"	"Pynnshurst"	"New York"	"Scribner"	1852	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"		"MO"		1821	1865	84951
"Wright2-1650"	"Anonymous"	"Maga stories"	"New York"	"Putnam"	1867											96562
"Wright2-1653"	"Magill, Mary Tucker"	"Women, or, Chronicles of the late war"	"Baltimore"	"Turnbull Brothers"	1871	"F"	0	"White"	"Education"	"Teacher"	"VA"	"VA"	"VA"	1830	1899	107242
"Wright2-1654"	"Maitland, James A."	"The cabin boy's story"	"New York"	"Garrett"	1854	"M"	1									179229
"Wright2-1655"	"Maitland, James A."	"The cousins, or, The captain's ward"	"New York"	"Evans"	1858	"M"	1									122012
"Wright2-1656"	"Maitland, James A."	"The diary of an old doctor"	"Philadelphia"	"T. B. Peterson & Brothers"	1858	"M"	1									130533
"Wright2-1657"	"Maitland, James A."	"The lawyer's story, or, The orphan's wrongs"	"New York"	"Long"	1853	"M"	1									128169
"Wright2-1658"	"Maitland, James A."	"The old doctor, or, Stray leaves from my journal"	"New York"	"H. Long"	1853	"M"	1									130074
"Wright2-1659"	"Maitland, James A."	"The old patroon, or, The great Van Broek property"	"Philadelphia"	"T. B. Peterson & Brothers"	1866	"M"	1									119245
"Wright2-1661"	"Maitland, James A."	"Sartaroe"	"Philadelphia"	"T. B. Peterson & Brothers"	1857	"M"	1									142213
"Wright2-1663"	"Maitland, James A."	"The Watchman"	"New York"	"H. Long"	1855	"M"	1									127856
"Wright2-1671"	"Marsh, Jeannie S."	"Cathara Clyde"	"New York"	"Scribner"	1860	"F"	1									98544
"Wright2-1674"	"Martin, Clara Barnes"	"The story of Muff"	"Portland, Me."	"Short and Loring"	1868	"F"	1								1886	6015
"Wright2-1676"	"Anonymous"	"The masked lady of the White House, or, The Ku-Klux-Klan"	"Philadelphia"	"C. W. Alexander"	1868											18451
"Wright2-1677"	"Mason, C. Welsh"	"Rape of the Gamp"	"New York"	"Harper"	1875	"M"	0									107758
"Wright2-1677A"	"Creole"	"Marie's mistake"	"Boston"	"Pratt Brothers"	1868									1845		59191
"Wright2-1678"	"Massett, Stephen C."	"\"Drifting about,\" or, What \"Jeems Pipes, of Pipesville\" Saw-and-Did"	"New York"	"Carleton"	1863	"M"	1									118405
"Wright2-1680"	"Anonymous"	"The match-girl, or, Life scenes as they are"	"Philadelphia"	"W.W. Smith"	1855											83138
"Wright2-1681"	"Siogvolk, Paul"	"Walter Ashwood"	"New York"	"Rudd & Carleton"	1860	"M"	1							1820	1903	61593
"Wright2-1682"	"Mathews, Joanna H."	"Guy Hamilton"	"New York"	"American News Co."	1866	"F"	0	"White"			"NY"	"NJ"	"NJ"	1849	1901	93079
"Wright2-1683"	"Mathews, Julia A."	"Lily Huson, or, Early struggles 'midst continual hope"	"New York"	"H. Long"	1855	"F"	1									121913
"Wright2-1686"	"Mayer, Nathan."	"Differences"	"Cincinnati"	"Bloch"	1867	"M"	1									105014
"Wright2-1691A"	"M. L. M."	"Elinor Johnston, founded on facts, and Maurice and Genevieve, or, The orphan twins of Beauce"	"Philadelphia"	"P.F. Cunningham"	1868	"F"	0									22918
"Wright2-1692"	"M. L. M."	"Grace Morton, or, The inheritance"	"Philadelphia"	"P.F. Cunningham"	1864	"F"	0									73583
"Wright2-1693"	"Meeker, Nathan Cook"	"Life and adventures of Capt. Jacob D. Armstrong"	"New York"	"De Witt & Davenport"	1852	"M"	0	"White"	"Politics-Government-Activism"	"Indian Agent"	"OH"	"CO"	"CO"	1817	1879	49808
"Wright2-1699"	"Melville, Herman"	"The confidence-man"	"New York"	"Dix, Edwards"	1857	"M"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1819	1891	92956
"Wright2-1700"	"Melville, Herman"	"Israel Potter"	"New York"	"Putnam"	1855	"M"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1819	1891	64544
"Wright2-1701"	"Melville, Herman"	"Moby-Dick, or, The Whale"	"New York"	"Harper"	1851	"M"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1819	1891	208734
"Wright2-1702"	"Melville, Herman"	"The Piazza tales"	"New York"	"Dix, Edwards"	1856	"M"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1819	1891	79324
"Wright2-1703"	"Melville, Herman"	"Pierre, or, The ambiguities"	"New York"	"Harper"	1852	"M"	0	"White"	"Writer"	"Writer"	"NY"	"NY"	"NY"	1819	1891	151775
"Wright2-1709"	"Johnson, Anna C."	"The myrtle wreath, or, Stray leaves recalled"	"New York"	"Scribner"	1854	"F"	0							1818	1892	72084
"Wright2-1710"	"Miller, Joaquin"	"Unwritten history"	"Hartford, Conn."	"American Publishing Co."	1874	"M"	0	"White"	"Agriculture-Land"	"Frontiersman"	"IN"	"OR"	"CA"	1837	1913	99569
"Wright2-1720v1"	"Mitchell, Donald Grant"	"Doctor Johns, vol. 1"	"New York"	"Scribner"	1866	"M"	0	"White"	"Politics-Government-Activism"	"Consul"	"CT"	"CT"	"CT"	1822	1908	64289
"Wright2-1720v2"	"Mitchell, Donald Grant"	"Doctor Johns, vol. 2"	"New York"	"Scribner"	1866	"M"	0	"White"	"Politics-Government-Activism"	"Consul"	"CT"	"CT"	"CT"	1822	1908	64036
"Wright2-1721"	"Mitchell, Donald Grant"	"Dream life, a fable of the seasons"	"New York"	"C. Scribner"	1851	"M"	0	"White"	"Politics-Government-Activism"	"Consul"	"CT"	"CT"	"CT"	1822	1908	55429
"Wright2-1722v1"	"Mitchell, Donald Grant"	"Fudge doings, vol. 1"	"New York"	"Scribner"	1855	"M"	0	"White"	"Politics-Government-Activism"	"Consul"	"CT"	"CT"	"CT"	1822	1908	43531
"Wright2-1722v2"	"Mitchell, Donald Grant"	"Fudge doings, vol. 2"	"New York"	"Scribner"	1855	"M"	0	"White"	"Politics-Government-Activism"	"Consul"	"CT"	"CT"	"CT"	1822	1908	49676
"Wright2-1725"	"Mitchell, Walter"	"Bryan Maurice, or, The seeker"	"Philadelphia"	"Lippincott"	1867	"M"	0							1826	1908	112621
"Wright2-1726"	"Anonymous"	"The modern Niobe, or, Leoni Loudon"	"Philadelphia"	"Barclay"	1864											16211
"Wright2-1727"	"Anonymous"	"The modern story-teller, or, The best stories of the best authors, now first collected"	"New York"	"Putnam"	1856											98069
"Wright2-1733"	"Anonymous"	"The Montgomerys"	"Buffalo"	"Wanzer, McKim"	1856											13696
"Wright2-1735"	"Moore, H. J., Mrs."	"Anna Clayton, or, The mother's trial"	"Boston"	"B.J. French"	1855	"F"	0									88923
"Wright2-1736"	"Moore, H. J., Mrs."	"The golden legacy"	"New York"	"Appleton"	1857	"F"	0									87439
"Wright2-1740"	"Moos, H. M."	"Hannah, or, A glimpse of Paradise"	"Cincinnati"	"Literary Eclectic Publishing House"	1868	"M"	0							1836	1894	322963
"Wright2-1741"	"Morford, Henry"	"The coward"	"Philadelphia"	"T. B. Peterson & Brothers"	1864	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NJ"	"NY"	"NY"	1823	1881	173459
"Wright2-1742"	"Morford, Henry"	"The days of Shoddy"	"Philadelphia"	"T. B. Peterson & Brothers"	1863	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NJ"	"NY"	"NY"	1823	1881	171708
"Wright2-1743"	"Morford, Henry"	"John Jasper's secret"	"Philadelphia"	"T. B. Peterson & Brothers"	1871	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NJ"	"NY"	"NY"	1823	1881	133238
"Wright2-1744"	"Morford, Henry"	"Shoulder-straps"	"Philadelphia"	"T. B. Peterson & Brothers"	1863	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NJ"	"NY"	"NY"	1823	1881	173016
"Wright2-1745"	"Morford, Henry"	"Sprees and splashes, or, Droll recollections of town and country"	"New York"	"Carleton"	1863	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NJ"	"NY"	"NY"	1823	1881	63870
"Wright2-1746"	"Morford, Henry"	"Turned from the door"	"New York"	"The American news company"	1869	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"NJ"	"NY"	"NY"	1823	1881	23898
"Wright2-1749"	"Morgan, N. D."	"George Cardwell, or, A month in a country parish"	"New York"	"Dana"	1856	"M"	0	"White"				"CT"		1818	1895	8074
"Wright2-1751"	"Morris, Robert"	"The faithful slave"	"Boston"	"O. E. Dodge"	1852	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"MS"	"KY"	1818	1888	50869
"Wright2-1754"	"Morris, Robert"	"The lights and shadows of Freemasonry: consisting of Masonic tales, songs, and sketches ..."	"Louisville, Ky."	"J. F. Brennan, for the author"	1853	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"MS"	"KY"	1818	1888	133702
"Wright2-1755"	"Morris, Robert"	"Tales of Masonic life"	"Louisville, Ky."	"Morris & Monsarrat"	1860	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"MS"	"KY"	1818	1888	88990
"Wright2-1756"	"Mortimer, C. B."	"Marrying by lot"	"New York"	"Putnam"	1868	"F"	0							1807		132292
"Wright2-1758"	"Anonymous"	"The mother rewarded and the son reclaimed"	"Portland, Me."	"W. Hyde"	1851											8657
"Wright2-1759"	"Moulton, Louise Chandler"	"Juno Clifford"	"New York"	"Appleton"	1855	"F"	0	"White"	"Editor-Critic-Journalist"	"Critic"	"CT"	"MA"	"MA"	1835	1908	94467
"Wright2-1768"	"Anonymous"	"The museum of perilous adventures and daring exploits"	"New York"	"G. & F. Bill"	1858											153993
"Wright2-1769"	"Anonymous"	"My confession"	"New York"	"J.C. Derby"	1855											63139
"Wright2-1771"	"Myers, P. Hamilton"	"Bell Brandon ; and the withered fig tree"	"Philadelphia"	"T. B. Peterson & Brothers"	1851	"M"	0	"White"	"Law"	"Lawyer"	"NY"	"NY"	"NY"	1812	1878	53631
"Wright2-1772"	"Myers, P. Hamilton"	"The emigrant squire"	"Philadelphia"	"T. B. Peterson & Brothers"	1853	"M"	0	"White"	"Law"	"Lawyer"	"NY"	"NY"	"NY"	1812	1878	50347
"Wright2-1785"	"Newell, R. H."	"Avery Gliburn, or, Between two fires"	"New York"	"G.W. Carleton"	1867	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"NY"	"NY"	"NY"	1836	1901	275565
"Wright2-1786"	"Newell, R. H."	"The cloven foot"	"New York"	"Carleton"	1870	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"NY"	"NY"	"NY"	1836	1901	57839
"Wright2-1788"	"Newell, R. H."	"Smoked glass"	"New York"	"G.W. Carleton"	1868	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"NY"	"NY"	"NY"	1836	1901	60644
"Wright2-1789"	"Newell, R. H."	"The walking doll, or, the Asters and disasters of society"	"New York"	"F. B. Felt & Company"	1872	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"NY"	"NY"	"NY"	1836	1901	106031
"Wright2-1796"	"Anonymous"	"The night watch, or, Social life in the South"	"Cincinnati"	"Moore, Wilstach, Keys"	1856											160951
"Wright2-1829A"	"Anonymous"	"Our novel"	"Chicago"	"[s.n.]"	1874											14658
"Wright2-1833"	"Owen, Robert Dale"	"Beyond the breakers"	"Philadelphia"	"J.B. Lippincott"	1870	"M"	0	"White"	"Politics-Government-Activism"	"Activist"	"Scotland"	"IN"	"NY"	1801	1877	175688
"Wright2-1834"	"P., M. C."	"Miriam Rivers, the lady soldier, or, General Grant's spy"	"Philadelphia"	"Barclay"	1865											38947
"Wright2-1835"	"Page, J. W."	"Uncle Robin in his cabin in Virginia and Tom without one in Boston"	"Richmond, Va."	"J.W. Randolph"	1853	"M"	0									81577
"Wright2-1839v1"	"Foxton, E."	"Herman, or, Young knighthood, vol. 1"	"Boston"	"Lee & Shepard"	1866											123320
"Wright2-1839v2"	"Foxton, E."	"Herman, or, Young knighthood, vol. 2"	"Boston"	"Lee & Shepard"	1866											114395
"Wright2-1840"	"Paradox, Peter."	"The Paradox papers"	"Albany [N.Y.]"	"Laugh, but think!"	1873	"M"	1									19061
"Wright2-1841"	"H. F. P."	"Constance Aylmer"	"New York"	"C. Scribner"	1869	"F"	0							1827	1874	84615
"Wright2-1842"	"Parker, Helen F."	"Sunrise and sunset"	"Auburn, N.Y."	"Derby and Miller"	1854	"F"	0	"White"			"NY"		"MA"	1827	1874	29506
"Wright2-1843"	"Parker, J. M. (Jane Marsh), Mrs."	"Barley Wood, or, Building on the rock"	"New York"	"D. Dana"	1860	"F"	0	"White"	"Politics-Government-Activism"	"Activist"		"NY"	"MI"	1836	1913	68853
"Wright2-1844"	"Parkman, Francis"	"Vassall Morton"	"Boston"	"Phillips, Sampson"	1856	"M"	0	"White"	"Education"	"Historian"	"MA"	"MA"	"MA"	1823	1893	97502
"Wright2-1866"	"Peck, William H."	"The Confederate flag on the ocean"	"New York"	"Van Evrie, Horton"	1868	"M"	1									42188
"Wright2-1867"	"Peck, William H."	"The conspirators of New Orleans, or, The night of the battle"	"Greenville, Ga."	"Peck & Wells"	1863	"M"	1									44673
"Wright2-1878"	"Peterson, Charles J."	"The cabin and parlor, or, Slaves and masters"	"Philadelphia"	"T. B. Peterson & Brothers"	1852	"M"	0	"White"	"Education"	"Historian"	"PA"	"PA"	"PA"	1819	1887	88724
"Wright2-1879"	"Peterson, Charles J."	"Kate Aylesford"	"Philadelphia"	"T. B. Peterson & Brothers"	1855	"M"	0	"White"	"Education"	"Historian"	"PA"	"PA"	"PA"	1819	1887	104033
"Wright2-1915A"	"Place, Edward R."	"The commotion in Moontown"	"San Jose, Calif."	"Mercury"	1874	"M"	1									25676
"Wright2-2139"	"Rush, Caroline E."	"Way-marks in the life of a wanderer"	"Philadelphia"	"Published for the author by Crissy & Markley"	1855	"F"	1									75579
"Wright2-2178"	"Sedgwick, Catharine Maria"	"A New England tale"	"New York"	"Putnam"	1852	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	110326
"Wright2-2278"	"Smith, W. L. G."	"Life at the South, or, \"Uncle Tom's cabin\" as it is"	"Buffalo"	"G.H. Derby"	1852	"M"	0							1814	1878	122207
"Wright2-2302v1"	"Southworth, Emma Dorothy Eliza Nevitte"	"The discarded daughter, or, The children of the isle, vol. 1"	"Philadelphia"	"A. Hart"	1852	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	80880
"Wright2-2302v2"	"Southworth, Emma Dorothy Eliza Nevitte"	"The discarded daughter, or, The children of the isle, vol. 2"	"Philadelphia"	"A. Hart"	1852	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	67202
"Wright2-2303"	"Southworth, Emma Dorothy Eliza Nevitte"	"Fair play, or, The test of the Lone Isle"	"Philadelphia"	"T. B. Peterson & Brothers"	1868	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	201112
"Wright2-2304"	"Southworth, Emma Dorothy Eliza Nevitte"	"The family doom, or, The sin of a countess"	"Philadelphia"	"T. B. Peterson & Brothers"	1869	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	102077
"Wright2-2305"	"Southworth, Emma Dorothy Eliza Nevitte"	"The fatal marriage"	"Philadelphia"	"T. B. Peterson & Brothers"	1863	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	132479
"Wright2-2320"	"Southworth, Emma Dorothy Eliza Nevitte"	"A noble lord"	"Philadelphia"	"T. B. Peterson & Brothers"	1872	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	123733
"Wright2-2321"	"Southworth, Emma Dorothy Eliza Nevitte"	"Old neighbourhoods and new settlements, or, Christmas evening legends"	"Philadelphia"	"A. Hart"	1853	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	107389
"Wright2-2322"	"Southworth, Emma Dorothy Eliza Nevitte"	"The Prince of Darkness"	"Philadelphia"	"T. B. Peterson & Brothers"	1869	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	67977
"Wright2-2324"	"Southworth, Emma Dorothy Eliza Nevitte"	"The spectre lover"	"Philadelphia"	"T. B. Peterson & Brothers"	1875	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	119293
"Wright2-2325"	"Southworth, Emma Dorothy Eliza Nevitte"	"Tried for her life"	"Philadelphia"	"T. B. Peterson & Brothers"	1871	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	102656
"Wright2-2327"	"Southworth, Emma Dorothy Eliza Nevitte"	"Virginia and Magdalene, or, The fostersisters"	"Philadelphia"	"A. Hart"	1852	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	140993
"Wright2-2328"	"Southworth, Emma Dorothy Eliza Nevitte"	"Vivia, or, The secret of power"	"Philadelphia"	"T. B. Peterson & Brothers"	1875	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	161540
"Wright2-2329"	"Southworth, Emma Dorothy Eliza Nevitte"	"The widow's son"	"Philadelphia"	"T. B. Peterson & Brothers"	1867	"F"	0	"White"	"Education"	"Teacher"	"DC"	"DC"	"DC"	1819	1899	195197
"Wright2-2354"	"Stephens, Ann S."	"Bellehood and bondage"	"Philadelphia"	"T. B. Peterson & Brothers"	1873	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	112581
"Wright2-2355"	"Stephens, Ann S."	"Bertha's engagement"	"Philadelphia"	"T. B. Peterson & Brothers"	1875	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	144807
"Wright2-2356"	"Stephens, Ann S."	"The curse of gold"	"Philadelphia"	"T. B. Peterson & Brothers"	1869	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	119831
"Wright2-2357"	"Stephens, Ann S."	"Doubly false"	"Philadelphia"	"T. B. Peterson & Brothers"	1868	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	167240
"Wright2-2358"	"Stephens, Ann S."	"Fashion and famine"	"New York"	"Bunce"	1854	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	142828
"Wright2-2359"	"Stephens, Ann S."	"The gold brick"	"Philadelphia"	"T. B. Peterson & Brothers"	1866	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	134164
"Wright2-2361"	"Stephens, Ann S."	"Lord Hope's choice"	"Philadelphia"	"T. B. Peterson & Brothers"	1873	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	90412
"Wright2-2362"	"Stephens, Ann S."	"Mabel's mistake"	"Philadelphia"	"T. B. Peterson & Brothers"	1868	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	126338
"Wright2-2363"	"Stephens, Ann S."	"Married in haste"	"Philadelphia"	"T. B. Peterson & Brothers"	1870	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	110534
"Wright2-2364"	"Stephens, Ann S."	"Mary Derwent"	"Philadelphia"	"T. B. Peterson & Brothers"	1858	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	134877
"Wright2-2365"	"Stephens, Ann S."	"A noble woman"	"Philadelphia"	"T. B. Peterson & Brothers"	1871	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"CT"	"NY"	"NY"	1810	1886	135125
